,CandidateID,Designation,Graduation,Qualification,Experience,Industry,Previous_Organizations,Incentive,Source,Ticket_Size,Family_Members,Earning_Members,Dependent_Members,Department,DOJ,Location,R_Pincode,B_Pincode,Performance,current / saving account [casa],current account â saving account/others,msme / sme loan,housing loan,others,used car loan,personal loan,fmcg,loan against property/ secured business loan,car loan / used car loan,unsecure business loan,Days_passed,R_District,R_Region,R_State,B_District,B_Region,B_State,Distance_Kilometers,R_Population,R_Density,B_Population,B_Density,Company_1,Company_2,assamese,bengali,gujarati,hindi,kannada,kashmiri,konkani,malayalam,manipuri,marathi,nepali,oriya,punjabi,sanskrit,english,sindhi,tamil,telugu,urdu,bodo,santhali,maithili,dogri,Skill,Skill_count
336,emp0574,dst,full time,post graduate,10.0,insurance,6.0,12000,referral,350000,6,2.0,3,affordable housing,2023-03-30,6215,781171,781007.0,0,0,0,0,1,1,0,0,0,0,0,0,377,kamrup metro,divreportingcircle,assam,kamrup metro,divreportingcircle,assam,0.6834403659666229,,,,,edelweisstokio,edelweisstokio,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['investors', 'management', 'finance', 'marketing', 'ip', 'recruiting', 'sales', 'sales operations', 'life insurance', 'insurance', 'business development', 'ssis', nan]",13
337,emp0490,dst,full time,graduate,4.0,banking,4.0,12000,referral,2000000,6,2.0,1,mass affluent housing,2022-09-19,6147,421301,,0,0,0,1,1,0,0,0,0,0,0,0,569,thane,navi mumbai region,maharashtra,unknown,unknown,unknown,-1.0,8070032.0,1915.0,,,Yes_Bank,%E0%A4%AF%E0%A5%87%E0%A4%B8_%E0%A4%AC%E0%A5%88%E0%A4%82%E0%A4%95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['direct sales', 'management', 'finance', 'marketing', 'ip', 'engineering', 'sales', 'financial services', 'customer relations', 'real estate', 'credit', 'banking', 'crm', 'customer relationship management', 'communication', nan]",16
338,emp0892,dst,,,0.0,nbfc,0.0,12000,referral,1500000,4,,1,sales,2022-12-12,6386,560026,560010.0,0,0,0,0,0,0,0,1,0,0,0,0,485,bengaluru urban,bengaluru hq region,karnataka,bengaluru urban,bengaluru hq region,karnataka,4.835850367033882,,,,,Naan,Naan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['management', 'finance', 'ip', 'sales', 'teaching', 'loans', 'retail', nan]",8
339,emp0094,dst,full time,graduate,2.0,banking,2.0,8000,referral,350000,2,1.0,2,affordable housing,2023-05-15,6204,444602,444605.0,1,0,0,1,0,0,0,0,0,0,0,0,331,amravati,nagpur region,maharashtra,amravati,nagpur region,maharashtra,3.723170407997024,2887826.0,237.0,2887826.0,237.0,IDFC_First_Bank,idfcfirstbank,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"['energy', 'management', 'ip', 'time management', 'engineering', 'sales', 'manufacturing', 'e learning', 'electronics', 'training', 'leadership', nan]",12
340,emp0471,dst,full time,graduate,4.0,nbfc,2.0,5000,referral,150000,4,1.0,2,affordable housing,2022-12-26,6369,679535,680503.0,0,0,0,0,0,1,0,1,0,0,0,0,471,palakkad,calicut region,kerala,thrissur,kochi region,kerala,12.374886352665152,2810892.0,627.0,3110327.0,1026.0,yogloans,yogloans,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"['accounting', 'government', 'powerpoint', 'finance', 'ip', 'outlook', 'microsoft office', 'loans', 'training', 'communication', nan]",11
341,emp0075,dst,full time,graduate,14.0,nbfc,4.0,5000,consultant / partners,150000,6,0.0,5,affordable housing,2023-08-05,6073,688521,688004.0,0,0,0,0,0,1,0,0,0,0,0,0,249,alappuzha,kochi region,kerala,alappuzha,kochi region,kerala,9.948819447993754,2121943.0,1501.0,2121943.0,1501.0,Muthoot_Finance,The_Muthoot_Group,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['management', 'finance', 'ip', 'sales', 'public relations', 'screening resumes', 'analysis', 'tax', 'screening', 'insurance', 'account management', 'communication', 'ssis', nan, 'vehicles']",15
342,emp0558,dst,full time,post graduate,3.0,nbfc,4.0,5000,consultant / partners,1000000,6,4.0,4,mass affluent housing,2022-07-03,6258,262701,261001.0,0,0,0,1,1,0,0,0,0,0,0,0,647,kheri,bareilly region,uttar pradesh,sitapur,lucknow  hq region,uttar pradesh,39.9007446061982,,,4474446.0,779.0,Aavas_Financiers,aavas,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['finance', 'ip', 'sales', 'credit', 'retail', 'training', nan, 'securities']",8
343,emp0340,dst,full time,post graduate,3.0,others,0.0,12000,referral,0,4,1.0,1,affordable housing,2023-10-19,6372,305901,305901.0,0,0,0,0,1,0,0,0,0,0,0,0,174,ajmer,ajmer region,rajasthan,ajmer,ajmer region,rajasthan,-1.0,2584913.0,305.0,2584913.0,305.0,zaubacorp,tofler,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['ip'],1
344,emp0175,dst,full time,graduate,16.0,others,4.0,5000,others,0,4,0.0,3,affordable housing,2022-03-11,6133,301001,301001.0,1,0,0,0,0,1,0,0,0,0,0,0,761,alwar,divreportingcircle,rajasthan,alwar,divreportingcircle,rajasthan,-1.0,3671999.0,438.0,3671999.0,438.0,Vodafone_India,Vodafone,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['energy', 'transportation', 'direct sales', 'negotiation', 'management', 'ip', 'outlook', 'engineering', 'editing', 'sales', 'cctv', 'loss prevention', 'analysis', 'customer experience', 'logistics', 'data analysis', 'microsoft office', 'access control', 'training', 'security', 'sourcing', 'business development', nan]",23
345,emp0610,dst,full time,graduate,9.0,nbfc,4.0,12000,referral,1000000,6,0.0,5,sales,2023-02-27,6039,600100,600045.0,0,0,0,0,1,0,0,1,0,0,0,0,408,chengalpattu,chennai city region,tamil nadu,chengalpattu,chennai city region,tamil nadu,8.954264429805994,2556244.0,868.0,2556244.0,868.0,hdbfs,HDFC_Bank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['sales', 'customer relations', 'customer service', 'training']",4
346,emp0726,dst,,,,nbfc,,5000,external consultant,350000,6,,5,affordable housing,2022-09-08,2088,400097,400063.0,0,0,0,0,1,0,0,0,0,0,0,0,580,mumbai suburban,mumbai region,maharashtra,mumbai suburban,mumbai region,maharashtra,1.6780649943859658,9332481.0,21000.0,9332481.0,21000.0,Naan,Naan,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"['finance', 'sales', 'banking', 'customer service', 'training', nan]",6
347,emp0240,dst,full time,under graduate,2.0,insurance,2.0,5000,referral,2000000,2,1.0,0,affordable housing,2022-12-07,6039,600041,600045.0,0,0,0,1,1,0,0,0,0,0,0,0,490,chennai,chennai city region,tamil nadu,chengalpattu,chennai city region,tamil nadu,16.51639278712307,7139882.0,17000.0,2556244.0,868.0,HDFC_Life,hdfclife,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"['management', 'ip', 'life insurance', 'insurance', 'communication']",5
348,emp0364,dst,full time,graduate,2.0,banking,4.0,0,referral,2000000,4,1.0,2,affordable housing,2023-10-07,6425,600077,600058.0,0,0,0,0,0,1,0,0,0,0,0,0,186,thiruvallur,chennai city region,tamil nadu,chennai,chennai city region,tamil nadu,4.89422634060188,,,7139882.0,17000.0,Piramal_Capital_and_Housing_Finance_Limited,Piramal_Group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,"['management', 'finance', 'crm', nan, 'hotel management']",5
349,emp0880,dst,full time,graduate,7.666666667,nbfc,2.0,20000,referral,50000,2,,1,affordable housing,2023-06-29,6460,609810,609001.0,1,0,0,0,0,0,1,0,0,0,0,0,286,mayiladuthurai,"central region, trichirapalli",tamil nadu,mayiladuthurai,"central region, trichirapalli",tamil nadu,-1.0,918356.0,784.0,918356.0,784.0,Naan,Naan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"['management', 'construction', 'marketing', 'time management', 'engineering', 'research', 'analysis', 'contractors', 'hospitals', 'food', 'communication', 'ssis', nan]",13
350,emp0885,dst,full time,graduate,6.333333333,nbfc,2.0,12000,referral,1500000,6,,6,business loans,2023-11-05,2241,110094,110055.0,1,0,0,0,0,0,0,0,0,0,0,1,157,north east,divreportingcircle,delhi,central,divreportingcircle,delhi,9.998458857021422,,,,,Naan,Naan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['ip'],1
351,emp0154,dst,full time,post graduate,6.0,banking,2.0,12000,referral,150000,4,2.0,2,mass affluent housing,2023-12-01,2162,422006,422005.0,1,0,0,1,1,0,0,0,0,0,0,0,131,nashik,navi mumbai region,maharashtra,nashik,navi mumbai region,maharashtra,6.14314933059082,6109052.0,393.0,6109052.0,393.0,Housing_Development_Finance_Corporation,HDFC_Bank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0
352,emp0484,dst,full time,graduate,4.0,nbfc,4.0,8000,consultant / partners,1000000,4,1.0,2,affordable housing,2023-06-26,6444,629164,629165.0,0,0,0,1,1,0,0,0,0,0,0,0,289,kanniyakumari,"southern region, madurai",tamil nadu,kanniyakumari,"southern region, madurai",tamil nadu,-1.0,,,,,Cholamandalam_Investment_and_Finance_Company,Murugappa_Group,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"['finance', 'ip', 'engineering', 'sales', 'customer service', nan]",6
353,emp0894,dst,full time,post graduate,3.833333333,nbfc,4.0,8000,referral,1500000,6,,3,affordable housing,2022-03-21,6306,201001,201002.0,1,0,0,0,1,0,0,0,0,0,0,0,751,ghaziabad,lucknow  hq region,uttar pradesh,ghaziabad,lucknow  hq region,uttar pradesh,3.2111140285911284,4661452.0,3967.0,4661452.0,3967.0,Naan,Naan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['management', 'finance', 'marketing', 'ip', 'sales', 'business development', nan, 'securities']",8
354,emp0383,dst,full time,graduate,5.0,nbfc,2.0,12000,referral,2000000,2,0.0,1,affordable housing,2022-06-10,6196,425001,425001.0,1,0,0,1,1,0,0,0,0,0,0,0,670,jalgaon,aurangabad region,maharashtra,jalgaon,aurangabad region,maharashtra,-1.0,4224442.0,359.0,4224442.0,359.0,Bajaj_Finance,Bajaj_Finserv,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"['marketing', 'sales', 'new business development', 'business development']",4
355,emp0173,dst,part time,post graduate,10.0,nbfc,4.0,5000,referral,50000,4,1.0,4,affordable housing,2023-07-27,6374,323001,323001.0,0,0,0,1,1,0,0,0,0,0,0,0,258,bundi,ajmer region,rajasthan,bundi,ajmer region,rajasthan,-1.0,1113725.0,193.0,1113725.0,193.0,adanihousing,Adani_Group,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['finance', 'marketing', 'ip', 'sales', 'financial services', 'credit', 'food', 'social media', 'communication', nan]",10
356,emp0790,dst,full time,graduate,6.583333333,nbfc,4.0,12000,external consultant,1500000,4,,3,affordable housing,2023-11-17,6266,140603,160022.0,1,0,0,0,1,0,0,0,0,0,0,0,145,s.a.s nagar,divreportingcircle,punjab,chandigarh,divreportingcircle,chandigarh,8.402188769940015,,,1055450.0,9258.0,Naan,Naan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['ip', 'banking', 'communication', nan]",4
357,emp0797,dst,full time,post graduate,3.416666667,nbfc,4.0,5000,referral,1500000,4,,3,mass affluent housing,2023-05-01,6020,500013,500029.0,0,0,0,0,1,0,0,0,0,0,0,0,345,medchal malkajgiri,hyderabad city region,telangana,hyderabad,hyderabad city region,telangana,4.755955674122635,,,3943323.0,18172.0,Naan,Naan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"['ip', 'sales', 'networking', 'banking', 'securities']",5
358,emp0611,dst,full time,graduate,3.5,banking,2.0,5000,consultant / partners,150000,6,5.0,3,business loans,2022-05-26,2180,411060,411004.0,1,0,0,1,0,1,0,0,0,0,0,0,685,pune,pune region,maharashtra,pune,pune region,maharashtra,9.999650258557486,9426959.0,603.0,9426959.0,603.0,Equitas_Small_Finance_Bank,equitasbank,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"['finance', 'ip', 'customer relations', nan]",4
359,emp0017,dst,full time,post graduate,6.0,nbfc,4.0,20000,others,2000000,4,3.0,2,affordable housing,2023-05-10,6283,144021,144001.0,0,0,0,1,1,0,0,0,0,0,0,0,336,jalandhar,punjab west region,punjab,jalandhar,punjab west region,punjab,4.443245034169047,2181753.0,831.0,2181753.0,831.0,Piramal_Group,Piramal_Capital_and_Housing_Finance_Limited,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"['management', 'powerpoint', 'finance', 'marketing', 'ip', 'sales', 'emr', 'analysis', 'credit', 'human resources', 'sales management', 'leadership', 'digital marketing', nan, 'advertising']",15
360,emp0101,dst,full time,graduate,6.0,banking,2.0,8000,direct application,50000,6,3.0,6,mass affluent housing,2021-08-12,6007,530027,530026.0,0,0,0,0,1,0,0,0,0,0,0,0,972,visakhapatanam,visakhapatnam region,andhra pradesh,visakhapatanam,visakhapatnam region,andhra pradesh,6.779401735595712,,,,,Piramal_Capital_and_Housing_Finance_Limited,researchgate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"['finance', 'sales', 'credit', 'business development', 'communication', 'ssis', nan]",7
361,emp0718,dst,,,,nbfc,,8000,referral,1500000,4,,2,mass affluent housing,2023-03-27,6261,208011,208001.0,0,0,0,0,1,0,0,0,0,0,0,0,380,kanpur nagar,kanpur region,uttar pradesh,kanpur nagar,kanpur region,uttar pradesh,5.962674660846001,4572951.0,1415.0,4572951.0,1415.0,Naan,Naan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['accounting', 'ip', 'loans']",3
362,emp0200,dst,full time,graduate,1.0,nbfc,0.0,12000,referral,0,6,6.0,2,mass affluent housing,2023-10-19,6431,603103,603103.0,1,0,0,0,0,0,0,1,0,0,0,0,174,chengalpattu,chennai city region,tamil nadu,chengalpattu,chennai city region,tamil nadu,-1.0,2556244.0,868.0,2556244.0,868.0,Axis_Bank,scribd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,['sales'],1
363,emp0308,dst,full time,under graduate,4.0,banking,4.0,5000,referral,2000000,4,2.0,2,affordable housing,2023-01-12,6030,605014,605005.0,1,0,0,0,1,0,0,0,0,0,0,0,454,villupuram,chennai city region,tamil nadu,pondicherry,chennai city region,puducherry,11.890597171391486,,,,,Karur_Vysya_Bank,ING_Vysya_Bank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0
364,emp0307,dst,full time,post graduate,8.0,banking,2.0,12000,direct application,2000000,6,1.0,4,sales,2022-12-15,6059,636122,636004.0,0,0,0,0,0,0,0,1,0,0,0,0,482,salem,"western region, coimbatore",tamil nadu,salem,"western region, coimbatore",tamil nadu,10.330867918506426,3480008.0,663.0,3480008.0,663.0,IDFC_First_Bank,idfcfirstbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"['management', 'marketing', 'ip', 'engineering', 'training', nan]",6
365,emp0405,dst,full time,graduate,5.0,nbfc,2.0,8000,referral,350000,6,1.0,4,affordable housing,2022-04-04,6259,230001,227405.0,0,0,0,0,1,0,0,0,0,0,0,0,737,pratapgarh,allahabad region,uttar pradesh,amethi,allahabad region,uttar pradesh,20.756652256241143,867848.0,211.0,2549935.0,830.0,Piramal_Capital_and_Housing_Finance_Limited,Piramal_Group,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['finance', 'ip', nan]",3
373,emp0391,dst,full time,graduate,3.4,banking,2.0,5000,direct application,150000,4,2.0,0,sales,2023-05-12,6120,425412,395001.0,0,0,0,0,0,0,0,1,0,0,0,0,334,nandurbar,aurangabad region,maharashtra,surat,vadodara region,gujarat,149.02377282393203,1646177.0,276.0,6081322.0,953.0,ICICI_Bank,icicibank,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"['finance', 'ip', 'communication', nan]",4
374,emp0135,dst,full time,under graduate,1.0,insurance,2.0,12000,referral,350000,4,2.0,4,sales,2023-05-10,6096,582102,580029.0,0,0,0,0,0,0,1,0,0,0,0,0,336,gadag,north karnataka region,karnataka,dharwad,north karnataka region,karnataka,62.09109770127113,,,1846993.0,434.0,Bajaj_Finance,Bajaj_Finserv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['sales', 'analysis', 'customer retention', 'networking']",4
375,emp0825,dst,full time,graduate,3.5,nbfc,2.0,5000,referral,1500000,2,,2,mass affluent housing,2022-08-22,6246,248121,248001.0,0,0,0,0,1,0,0,0,0,0,0,0,597,dehradun,divreportingcircle,uttarakhand,dehradun,divreportingcircle,uttarakhand,4.161732639622824,1698560.0,550.0,1698560.0,550.0,Naan,Naan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['powerpoint', 'ehr', 'communication']",3
376,emp0151,dst,full time,graduate,3.0,banking,2.0,5000,referral,2000000,2,0.0,2,affordable housing,2023-05-10,6057,628008,628008.0,0,0,0,0,1,0,0,0,0,0,0,0,336,tuticorin,"southern region, madurai",tamil nadu,tuticorin,"southern region, madurai",tamil nadu,-1.0,,,,,Axis_Bank,scribd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"['export', 'ip', 'data entry']",3
377,emp0737,dst,,,,others,,0,referral,0,6,,5,sales,2023-03-11,6296,201001,110034.0,1,0,0,0,0,0,0,1,0,0,0,0,396,ghaziabad,lucknow  hq region,uttar pradesh,north west,divreportingcircle,delhi,28.4284106906028,4661452.0,3967.0,,,Naan,Naan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[],0
378,emp0704,dst,full time,diploma holders,5.0,banking,2.0,8000,direct application,1000000,2,1.0,1,sales,2022-01-19,6120,395009,395001.0,1,0,0,0,0,1,1,0,0,0,0,0,812,surat,vadodara region,gujarat,surat,vadodara region,gujarat,3.874521762293768,6081322.0,953.0,6081322.0,953.0,iprocess,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['ip', 'sales', 'communication', 'ssis', nan]",5
379,emp0831,dst,full time,graduate,5.633333333,nbfc,2.0,0,referral,1500000,6,,2,mass affluent housing,2023-05-18,6294,110051,201010.0,0,0,0,0,1,0,0,0,0,0,0,0,328,shahdara,divreportingcircle,delhi,ghaziabad,lucknow  hq region,uttar pradesh,6.9231321877446765,,,4661452.0,3967.0,Naan,Naan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['marketing', 'ip']",2
380,emp0453,dst,full time,post graduate,2.0,non nbfc,2.0,5000,consultant / partners,50000,4,1.0,3,mass affluent housing,2022-03-14,6297,243504,110050.0,0,0,0,0,0,1,0,0,1,0,0,0,758,bareilly,bareilly region,uttar pradesh,unknown,unknown,unknown,-1.0,4465344.0,1084.0,,,Reliance_Industries,indiatimes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['ip', 'sales', 'hospitality', 'ssis']",4
381,emp0309,dst,full time,graduate,3.0,banking,4.0,12000,referral,350000,4,1.0,2,affordable housing,2022-11-28,6046,625001,625002.0,0,0,0,0,1,0,0,0,0,0,0,0,499,madurai,"southern region, madurai",tamil nadu,madurai,"southern region, madurai",tamil nadu,7.25485197146189,3191038.0,823.0,3191038.0,823.0,IDBI_Bank,idbibank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"['management', 'ip', 'sql', 'sales', 'java', 'html']",6
382,emp0382,dst,full time,graduate,5.0,nbfc,4.0,12000,referral,1000000,6,2.0,3,sales,2021-10-25,2241,110096,110055.0,1,0,0,0,0,0,1,0,0,0,0,0,898,east,divreportingcircle,delhi,central,divreportingcircle,delhi,11.700996878313696,,,,,Poonawalla_Fincorp,poonawallafincorp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['accounting', 'ip', 'communication']",3
383,emp0134,dst,full time,graduate,12.0,banking,2.0,8000,others,2000000,4,1.0,3,mass affluent housing,2023-02-20,2241,110015,110055.0,1,0,0,0,0,0,0,0,0,0,0,0,415,west,divreportingcircle,delhi,central,divreportingcircle,delhi,6.511853367049625,,,,,RBL_Bank,rblbank,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['accounting', 'management', 'government', 'finance', 'ip', 'sales', 'credit', 'team building', nan, 'securities']",10
384,emp0081,dst,full time,post graduate,2.0,others,2.0,0,referral,0,6,0.0,3,affordable housing,2023-09-28,6105,571313,570004.0,0,0,0,1,1,0,0,0,0,0,0,0,195,chamarajanagara,south karnataka region,karnataka,mysuru,south karnataka region,karnataka,51.349118271660565,,,,,List_of_fire_departments_in_India,Category:Firefighting_in_India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['accounting', 'management', 'ip', 'time management', 'editing', 'research', 'troubleshooting', 'customer service', 'training', 'communication', nan]",11
385,emp0060,dst,full time,graduate,1.0,others,2.0,5000,advertisement / job portal,350000,4,2.0,2,affordable housing,2023-02-02,6075,685585,685584.0,0,0,0,0,0,1,0,0,0,0,0,0,433,idukki,kochi region,kerala,idukki,kochi region,kerala,2.0589826635010167,1107453.0,254.0,1107453.0,254.0,linkedin,Google%2B,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['accounting', 'ip', 'sales', 'teamwork', 'tax', 'customer service', 'communication']",7
386,emp0350,dst,full time,graduate,6.0,banking,2.0,5000,referral,2000000,2,0.0,2,mass affluent housing,2023-05-25,6314,828404,828106.0,0,0,0,0,1,0,0,0,0,0,0,0,321,bokaro,divreportingcircle,jharkhand,dhanbad,divreportingcircle,jharkhand,28.11325575703867,2061918.0,716.0,2682662.0,1316.0,iprocess,ambitionbox,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['ip', 'sales']",2
387,emp0163,dst,full time,graduate,4.0,nbfc,2.0,12000,others,1000000,6,1.0,3,affordable housing,2023-10-08,6440,245101,245101.0,0,0,0,0,1,0,0,0,0,0,0,0,185,hapur,lucknow  hq region,uttar pradesh,hapur,lucknow  hq region,uttar pradesh,-1.0,1338211.0,2028.0,1338211.0,2028.0,aadharhousing,Piramal_Capital_and_Housing_Finance_Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['finance', nan]",2
388,emp0632,dst,full time,post graduate,8.0,others,2.0,12000,referral,150000,4,1.0,3,budget housing,2022-09-15,6251,282010,282002.0,1,0,0,0,1,1,0,0,0,0,0,0,573,agra,agra region,uttar pradesh,agra,agra region,uttar pradesh,2.275360839004481,4380793.0,1084.0,4380793.0,1084.0,Kushal_Pal_Singh,%E0%A4%95%E0%A5%81%E0%A4%B6%E0%A4%B2_%E0%A4%AA%E0%A4%BE%E0%A4%B2_%E0%A4%B8%E0%A4%BF%E0%A4%82%E0%A4%B9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[nan],1
389,emp0815,dst,full time,graduate,2.0,others,4.0,12000,referral,750000,6,,0,sales,2023-05-18,6246,248001,248001.0,0,0,0,0,0,0,0,1,0,0,0,0,328,dehradun,divreportingcircle,uttarakhand,dehradun,divreportingcircle,uttarakhand,-1.0,1698560.0,550.0,1698560.0,550.0,Naan,Naan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['finance', 'sales', 'credit', 'ehr', 'communication', nan]",6
390,emp0590,dst,full time,post graduate,5.0,nbfc,4.0,12000,consultant / partners,2000000,6,1.0,3,affordable housing,2023-05-22,6130,332601,302001.0,1,0,0,1,1,0,0,0,0,0,0,0,324,sikar,jodhpur region,rajasthan,jaipur,divreportingcircle,rajasthan,63.92137882771829,2677737.0,346.0,6626178.0,595.0,Aavas_Financiers,aavas,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['ip', 'training', 'business development', nan]",4
391,emp0095,dst,full time,graduate,2.0,nbfc,2.0,12000,consultant / partners,350000,6,1.0,1,secured business loan,2022-05-19,6267,134003,133001.0,0,0,0,0,0,1,0,0,0,0,0,0,692,ambala,divreportingcircle,haryana,ambala,divreportingcircle,haryana,7.231427434143527,1136784.0,722.0,1136784.0,722.0,Home_Credit,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"['ip', 'sales', 'credit']",3
392,emp0195,dst,full time,post graduate,0.0,others,0.0,0,referral,0,4,2.0,2,sales,2023-03-20,6059,636016,636004.0,0,0,0,0,0,1,0,0,0,0,0,0,387,salem,"western region, coimbatore",tamil nadu,salem,"western region, coimbatore",tamil nadu,0.1632261598116496,3480008.0,663.0,3480008.0,663.0,Naan,Naan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"['negotiation', 'management', 'ip', 'microsoft office', 'leadership', 'communication', 'team leadership']",7
393,emp0898,dst,full time,graduate,0.0,others,0.0,12000,referral,1500000,4,,3,mass affluent housing,2023-05-22,6113,560027,560052.0,0,0,0,0,1,0,0,0,0,0,0,0,324,bengaluru urban,bengaluru hq region,karnataka,unknown,unknown,unknown,3.189314957665151,,,,,Naan,Naan,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['accounting', 'management', 'finance', 'marketing', 'ip', 'time management', 'analysis', 'banking', 'leadership', 'digital marketing', nan]",11
394,emp0211,dst,full time,graduate,7.0,banking,2.0,5000,referral,150000,6,2.0,5,affordable housing,2023-02-16,6048,620007,620001.0,0,0,0,0,1,0,0,0,0,0,0,0,419,tiruchirappalli,"central region, trichirapalli",tamil nadu,tiruchirappalli,"central region, trichirapalli",tamil nadu,7.217186212619256,2713858.0,602.0,2713858.0,602.0,suryodaybank,Small_finance_bank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['management', 'finance', 'ip', nan]",4
395,emp0643,dst,full time,graduate,15.0,nbfc,2.0,5000,referral,2000000,4,0.0,4,mass affluent housing,2023-01-23,6166,401202,401202.0,1,0,0,0,1,1,0,0,0,0,0,0,443,palghar,navi mumbai region,maharashtra,palghar,navi mumbai region,maharashtra,-1.0,2990116.0,560.0,2990116.0,560.0,Poonawalla_Fincorp,poonawallafincorp,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"['sales', 'health insurance', 'real estate', 'data entry', 'screening', 'life insurance', 'loans', 'insurance', 'business development', nan, 'advertising']",11
